u,v,key,osmid,highway,lanes,name,oneway,reversed,length,geometry,ref,junction,bridge,tunnel,maxspeed,access
7370322790,13504001799,0,136433581,residential,,Ademola Alabi Street,False,False,115.21909268158467,"LINESTRING (541040.1071962871 727887.1786165545, 541045.9835029829 727893.7052551522, 541067.1215513138 727921.7446287158, 541109.2752639527 727978.78507235)",,,,,,
6911024281,2246437958,0,738099010,primary_link,,,False,False,12.833606121258965,"LINESTRING (535536.8908320859 726811.8044090715, 535549.7040966611 726810.9282717771)",,,,,,
6911024281,6911057986,0,659370454,primary,,MMIA Arrivals,True,False,427.69109864243865,"LINESTRING (535536.8908320859 726811.8044090715, 535541.4759711397 726833.1649104769, 535544.2755964327 726846.1337968289, 535548.7168301152 726867.7816274252, 535556.1002561003 726904.1671795817, 535558.9004233134 726933.474819561, 535558.447713554 726949.8243350695, 535557.2546080115 726965.7311891669, 535552.9512137572 726970.4376973283, 535545.2330775658 726973.2295588115, 535462.6539201945 726971.4078004414, 535457.6139091466 726969.790591976, 535454.0684885605 726964.7805691999, 535452.5811759926 726956.820278505, 535449.9380831934 726923.8315536638, 535453.9583804491 726895.114189565, 535462.8782904402 726862.8624840287, 535469.4150645557 726840.4810402849, 535474.3107046748 726825.9031167553, 535479.6508145323 726807.7879956121)",,,,,,
2246437974,11336900843,0,134400945,primary,2,MMIA Departures,True,False,175.223724626792,"LINESTRING (535577.0966799512 726847.8130936539, 535582.2954047916 726860.4961051483, 535586.5103080551 726873.0679379335, 535589.0229400231 726885.3402006291, 535590.6389965289 726899.3585190895, 535590.4093397871 726912.6570985711, 535587.4881259511 727019.9404645179)",,,,,,
2246437974,11336900843,1,1222372423,primary,,MMIA Departures,True,False,196.6247134313771,"LINESTRING (535577.0966799512 726847.8130936539, 535614.8194768169 726894.2115696587, 535621.9261501831 726913.9486724655, 535623.69460934 726931.6261753535, 535616.8589132497 726954.6043620064, 535598.4387276075 727010.2636513078, 535587.4881259511 727019.9404645179)",,,,,,
11336900843,11336900848,0,"[134400945, 352229466, 554313062]",primary,2,MMIA Departures,True,False,301.47111183045615,"LINESTRING (535587.4881259511 727019.9404645179, 535587.2277445213 727029.447284402, 535585.7988916023 727068.1044292507, 535584.7553692583 727074.8802499952, 535582.6077296946 727079.5218153258, 535579.8522628301 727083.864514408, 535575.1073406091 727087.5426553576, 535558.0560450001 727094.7393102143, 535552.5713922554 727096.9467106198, 535546.4906281775 727097.8271719344, 535467.4702925382 727097.6327166157, 535460.7933243717 727097.3299588327, 535454.0508277648 727095.7779860243, 535436.4892107324 727088.5591057311, 535429.6267306972 727084.475547619, 535423.8925721737 727079.2651404832, 535420.3369510241 727072.9285567261, 535419.2994824189 727070.2858343543, 535418.4956395803 727065.3438975612, 535419.2598554984 727028.5987803052, 535419.5488108667 727008.95487917)",,,yes,,,
11336900843,11336900848,1,1222372423,primary,,MMIA Departures,True,False,209.12730575061806,"LINESTRING (535587.4881259511 727019.9404645179, 535563.4254744253 727048.235907671, 535539.4058811954 727061.1764982508, 535460.2315756625 727059.6554006425, 535449.8576298724 727049.3347740532, 535427.6325256774 727022.2035102095, 535419.5488108667 727008.95487917)",,,,,,
2246438002,6911057985,0,"[554313062, 693546087]",primary,2,"['International Airport Road', 'MMIA Departures']",True,False,52.64358077086565,"LINESTRING (535436.422323448 726847.8996618413, 535451.2259549932 726829.0167778488, 535458.7159342302 726820.0120517801, 535465.8628011028 726811.6482754404, 535469.5800951158 726807.2398598274)",F269,,,,,
6911057985,6911057986,0,1482368499,primary_link,,,False,False,10.07798014100193,"LINESTRING (535469.5800951158 726807.2398598274, 535479.6508145323 726807.7879956121)",,,,,,
6911057985,1184135878,0,693546087,primary,2,International Airport Road,True,False,24.709945107525968,"LINESTRING (535469.5800951158 726807.2398598274, 535475.0262100566 726796.2108270635, 535478.7702953554 726784.5063703764)",F269,,,,,
2325105313,2961708541,0,292634014,motorway_link,1,,False,False,34.96604984246755,"LINESTRING (540443.3330372479 731369.7753254984, 540474.7817829848 731385.0208036897)",,,,,,
2325105313,2961709342,0,"[135199760, 25115329, 135199758]",motorway,3,Lagos-Ibadan Expressway,True,False,1582.0550266815244,"LINESTRING (540443.3330372479 731369.7753254984, 540431.7081606991 731394.341382716, 540417.1259840765 731426.886764351, 540404.6362870423 731455.0228602425, 540385.234661358 731502.4775032912, 540362.8740742311 731560.2219090629, 540343.5654294366 731616.6309439463, 540318.0812373344 731698.2291253079, 540301.7874094538 731758.7527354233, 540285.0559248585 731828.2524493984, 540273.7924993119 731887.7295592055, 540264.0598271429 731955.0787437721, 540255.2559420704 732022.1080247421, 540248.0138244817 732084.8492263786, 540243.692008569 732144.795729184, 540241.2466492329 732193.3683157027, 540239.3132904293 732252.2221552006, 540239.4065330087 732321.0598814756, 540241.7578433596 732385.6984762803, 540246.8843441029 732464.4891334289, 540251.239281354 732525.1716169595, 540261.1182743078 732589.7494126767, 540271.8403686198 732665.249883734, 540278.9651652939 732702.0783480853, 540292.9006771396 732766.869175222, 540306.3460332747 732821.7214652459, 540316.7780543965 732870.6130576453, 540328.0174035804 732903.8959968647)",E1,,yes,,,
2961709342,1338096661,0,135199760,motorway,3,Lagos-Ibadan Expressway,True,False,76.64957897803095,"LINESTRING (540328.0174035804 732903.8959968647, 540350.7899470774 732976.6637945302)",E1,,,,,
2961709342,2961708614,0,292634056,motorway_link,2,,True,False,34.83774227592516,"LINESTRING (540328.0174035804 732903.8959968647, 540339.9337705154 732918.4085394064, 540342.3088701034 732920.4001341364, 540345.7888597571 732923.0558243312, 540349.34644512 732925.413094671, 540353.4909622722 732926.3005205928)",,,,,,
4570738214,13172416255,0,586759380,residential,,,False,True,5.757776540650759,"LINESTRING (541490.3862216988 727644.2341954209, 541494.9876314142 727640.7885840003)",,,,,,
4570738214,13172416248,0,26234520,motorway,3,Ikorodu Road,True,False,39.801108835454606,"LINESTRING (541490.3862216988 727644.2341954209, 541495.9626046311 727652.6510117226, 541498.3256610966 727656.2234554228, 541502.4998028617 727662.3398412322, 541504.0014272413 727664.7840584917, 541513.278646695 727676.5753414347)",A1,,,,,
13172416253,13778882241,0,231694755,residential,,,False,False,8.913767870809226,"LINESTRING (541469.2338130081 727605.9911560041, 541476.0368596849 727600.2588721174)",,,,,,
13172416253,2400358742,0,231694755,residential,,,False,True,6.125058444206574,"LINESTRING (541469.2338130081 727605.9911560041, 541464.4883821066 727609.8456854816)",,,,,,
13172416253,13172416255,0,1433195986,busway,,,True,False,43.45667795185086,"LINESTRING (541469.2338130081 727605.9911560041, 541474.9218554953 727612.9377781204, 541494.9876314142 727640.7885840003)",,,,,,
13172416211,1473171658,0,"[133879433, 133879436, 1433195980, 133882117]",motorway,"['3', '2']",Ikorodu Road,True,False,911.2585666714817,"LINESTRING (541472.9566833818 727638.9369617864, 541456.7802743121 727613.6648281979, 541449.0053985928 727603.3339038935, 541443.3948603588 727596.2215223248, 541427.7137718931 727573.7797741285, 541088.2338316859 727107.2281461988, 540940.4471222482 726903.5463424393)",A1,,yes,,,
2792118422,2792118432,0,135615819,residential,,Olatunde Close,False,True,114.12635169488216,"LINESTRING (538725.0124736031 733994.1045009639, 538709.8988229166 733983.337596625, 538694.9416890388 733970.0613912957, 538679.2424842807 733958.874004032, 538650.6331484643 733947.0695015001, 538627.9590395433 733936.0098647149)",,,,,,
2792118432,9889383589,0,1078767975,residential,,,False,False,65.4151060736527,"LINESTRING (538627.9590395433 733936.0098647149, 538652.9493509731 733875.9010046019)",,,,,,
2792118432,2792118422,0,135615819,residential,,Olatunde Close,False,False,114.12635169488216,"LINESTRING (538627.9590395433 733936.0098647149, 538650.6331484643 733947.0695015001, 538679.2424842807 733958.874004032, 538694.9416890388 733970.0613912957, 538709.8988229166 733983.337596625, 538725.0124736031 733994.1045009639)",,,,,,
2792118432,2792118435,0,135615819,residential,,Olatunde Close,False,True,35.21166412894907,"LINESTRING (538627.9590395433 733936.0098647149, 538612.6974032077 733931.2787486227, 538593.5731881115 733933.4762090743)",,,,,,
9889383589,2792118432,0,1078767975,residential,,,False,True,65.4151060736527,"LINESTRING (538652.9493509731 733875.9010046019, 538627.9590395433 733936.0098647149)",,,,,,
2792118435,13284211660,0,457674323,residential,,,False,True,47.03608295977099,"LINESTRING (538593.5731881115 733933.4762090743, 538589.196333523 733980.0355017501)",,,,,,
2792118435,2792118432,0,135615819,residential,,Olatunde Close,False,False,35.21166412894907,"LINESTRING (538593.5731881115 733933.4762090743, 538612.6974032077 733931.2787486227, 538627.9590395433 733936.0098647149)",,,,,,
2792118435,12945818942,0,135615819,residential,,Olatunde Close,False,True,494.176725443744,"LINESTRING (538593.5731881115 733933.4762090743, 538573.5527024689 733936.9996083151, 538543.9020903002 733944.0426846077, 538510.3942081213 733950.4971655092, 538479.2491079124 733960.7782506029, 538452.269337911 733973.7264582718, 538411.6440394495 733994.4586655664, 538389.7737826451 734003.4971249081, 538350.9958505171 734022.2629346536, 538328.7483024001 734033.4347088436, 538300.2888868789 734044.3036701815, 538288.8680057543 734047.987951207, 538272.5602370204 734053.4265150834, 538250.6283253882 734055.8542787777, 538219.5003502609 734057.6012961627, 538195.7759447197 734062.6477925313, 538177.3780493671 734069.5552002196, 538158.1152494109 734080.3864265544, 538140.4538166743 734093.2307284051, 538134.4381682005 734096.8635321754, 538133.1002764911 734097.4595538063)",,,,,,
13284211660,2792118435,0,457674323,residential,,,False,False,47.03608295977099,"LINESTRING (538589.196333523 733980.0355017501, 538593.5731881115 733933.4762090743)",,,,,,
2961698408,2961709170,0,292634032,secondary,2,,True,False,43.077477530024865,"LINESTRING (540254.4703649456 732731.543278359, 540257.6867747661 732731.8883343902, 540261.2131376701 732731.625609097, 540264.3197556847 732730.9535517526, 540268.9184608733 732730.5257933289, 540274.4787997465 732730.165069458, 540281.6203300214 732729.131169829, 540296.6459299439 732724.4328979596)",,,,,,
2961698408,2961709136,0,292634063,secondary,2,Teco Avenue,False,True,216.0658986775716,"LINESTRING (540254.4703649456 732731.543278359, 540246.779752071 732697.5222983479, 540245.4475910537 732690.2252136767, 540241.8287871176 732680.8813308753, 540238.5726666065 732674.3898290944, 540234.5752819646 732668.7932153435, 540228.576074851 732664.6654103553, 540217.9030403076 732657.8810501266, 540211.3849487293 732652.8684902185, 540206.2266397114 732647.6358333897, 540201.9089558315 732641.6741823117, 540190.3636874512 732618.3955654141, 540181.1824180521 732597.1859129276, 540176.7486954704 732583.6295955611, 540173.4966480626 732571.5554745579, 540171.7262523292 732558.8854843237, 540170.5449387119 732541.8050974262)",,,,,,
2961709136,2961708576,0,292634063,secondary,2,Teco Avenue,False,True,17.489666800063002,"LINESTRING (540170.5449387119 732541.8050974262, 540169.9718048179 732524.4266787898)",,,,,,
2961709136,2961698408,0,292634063,secondary,2,Teco Avenue,False,False,216.0658986775716,"LINESTRING (540170.5449387119 732541.8050974262, 540171.7262523292 732558.8854843237, 540173.4966480626 732571.5554745579, 540176.7486954704 732583.6295955611, 540181.1824180521 732597.1859129276, 540190.3636874512 732618.3955654141, 540201.9089558315 732641.6741823117, 540206.2266397114 732647.6358333897, 540211.3849487293 732652.8684902185, 540217.9030403076 732657.8810501266, 540228.576074851 732664.6654103553, 540234.5752819646 732668.7932153435, 540238.5726666065 732674.3898290944, 540241.8287871176 732680.8813308753, 540245.4475910537 732690.2252136767, 540246.779752071 732697.5222983479, 540254.4703649456 732731.543278359)",,,,,,
2961709136,8921473557,0,443628557,residential,,,False,False,160.37888017079706,"LINESTRING (540170.5449387119 732541.8050974262, 540165.5003913958 732547.2513754661, 540163.8711622796 732553.1423417521, 540162.382623826 732563.1457619906, 540158.0497673058 732623.2138684132, 540155.5263152093 732642.6572513513, 540147.5474734077 732685.2009803005, 540145.3717507106 732697.735426228)",,,,,,
2961698419,1338096661,0,292634002,motorway_link,2,,True,False,20.8924466506317,"LINESTRING (540356.5857515801 732956.7143062954, 540353.1621724268 732967.5343489309, 540350.7899470774 732976.6637945302)",,,,,,
2961708533,2961709220,0,292634007,secondary,,,True,False,8.51862663439755,"LINESTRING (540337.6311902036 731433.483295724, 540336.0676197943 731425.1579559171)",,roundabout,,,,
2961709220,1485257708,0,223633572,tertiary,,,True,False,162.30344374408986,"LINESTRING (540336.0676197943 731425.1579559171, 540328.2905989719 731418.2651683079, 540305.1771451703 731402.3073309144, 540204.0178080795 731331.3062718399)",,,,,,
2961709220,5559730505,0,292634007,secondary,,,True,False,9.015860155140844,"LINESTRING (540336.0676197943 731425.1579559171, 540337.5731331707 731422.2185095026, 540342.2072202258 731418.9165541648)",,roundabout,,,,
13133595818,2961708541,0,292634016,tertiary,2,CMD Road Magodo GRA Phase 2,False,False,64.82666794663731,"LINESTRING (540449.4574100578 731444.3327653077, 540457.4869329239 731423.5337194907, 540472.0356469488 731391.4305108045, 540474.7817829848 731385.0208036897)",,,,,,
2961708556,2961709371,0,292634000,tertiary,,,True,False,8.918455937261161,"LINESTRING (541483.2938929247 729519.8586951145, 541479.0437850265 729512.0619256714)",,,,,,
2961708556,5616815734,0,136333528,tertiary,2,Mobolaji Johnson Way,True,False,514.0008280454978,"LINESTRING (541483.2938929247 729519.8586951145, 541481.1149374675 729521.4820971811, 541475.7716308879 729526.7843358534, 541468.6459009901 729535.6116859564, 541431.0989778113 729587.5737405047, 541414.4794607814 729608.4657015887, 541398.0145939675 729629.5236039538, 541380.9420436535 729650.1830847473, 541359.9860757134 729675.2615383349, 541319.4718393275 729719.0409483197, 541284.6408936119 729761.1553831007, 541281.6640632004 729765.4092149304, 541240.9818838882 729826.9645213097, 541174.6024252147 729927.3579347926)",,,,,,
5616815734,1495640576,0,136333528,tertiary,2,Mobolaji Johnson Way,True,False,11.157515194906942,"LINESTRING (541174.6024252147 729927.3579347926, 541168.6260456672 729936.7278592212)",,,,,,
2961708576,2961709136,0,292634063,secondary,2,Teco Avenue,False,False,17.489666800063002,"LINESTRING (540169.9718048179 732524.4266787898, 540170.5449387119 732541.8050974262)",,,,,,
2961708576,2961709149,0,1433685130,secondary,3,Dr. Nurudeen Olowopopo Drive,True,False,19.550047174408768,"LINESTRING (540169.9718048179 732524.4266787898, 540168.4946819196 732518.8319159733, 540165.823960064 732512.9378025451, 540161.683073821 732507.0426133893)",,,,,,
2961709149,5610846121,0,292634024,tertiary,,Otunba Joli Fele Way,True,False,93.63362638545733,"LINESTRING (540161.683073821 732507.0426133893, 540068.6730450776 732495.7098815)",,,,,,
2961709149,2961709214,0,1433685130,secondary,3,Dr. Nurudeen Olowopopo Drive,True,False,16.916929898461674,"LINESTRING (540161.683073821 732507.0426133893, 540157.8295871391 732501.1476349073, 540155.4683714294 732495.2537486075, 540155.1061013001 732491.8265245312)",,,,,,
