osmid,y,x,street_count,highway,geometry
5575961558,730101.0868814837,540539.6537599292,3,,POINT (540539.6537599292 730101.0868814837)
1495640202,730019.057328166,540654.635424506,3,,POINT (540654.635424506 730019.057328166)
1495640408,729516.4024603753,540387.2780754161,3,,POINT (540387.2780754161 729516.4024603753)
1495640367,729356.2927218429,540546.6908318083,3,,POINT (540546.6908318083 729356.2927218429)
1495640389,729918.2822517524,540473.9594207513,3,,POINT (540473.9594207513 729918.2822517524)
1495640435,729901.1030453767,540818.2170651957,3,,POINT (540818.2170651957 729901.1030453767)
1495640203,729913.8907186469,540409.9024376791,3,,POINT (540409.9024376791 729913.8907186469)
1495640237,729952.6794818792,540361.7100217085,3,,POINT (540361.7100217085 729952.6794818792)
1495640222,729970.2459578305,540452.8736886081,3,,POINT (540452.8736886081 729970.2459578305)
1495640390,729888.4828210219,540389.1056476008,3,,POINT (540389.1056476008 729888.4828210219)
1495640204,729558.1907277409,540629.9371865193,3,,POINT (540629.9371865193 729558.1907277409)
2961709200,729486.7212013776,541474.6189531672,3,,POINT (541474.6189531672 729486.7212013776)
1495640378,729604.9126720956,540486.2500693814,3,,POINT (540486.2500693814 729604.9126720956)
1495640465,729682.7876965179,540659.1506350121,3,,POINT (540659.1506350121 729682.7876965179)
1495640210,729710.2731961998,539755.1320894969,1,,POINT (539755.1320894969 729710.2731961998)
1495640254,729659.7630266382,539768.6660043948,4,,POINT (539768.6660043948 729659.7630266382)
1495640383,730081.0508512617,540322.1850362928,3,,POINT (540322.1850362928 730081.0508512617)
1495640232,729808.9815594952,540439.9368673529,1,,POINT (540439.9368673529 729808.9815594952)
1495640288,729872.189492611,540375.7970419533,3,,POINT (540375.7970419533 729872.189492611)
1495640411,729991.1480055186,540313.9379751909,3,,POINT (540313.9379751909 729991.1480055186)
1495640281,729829.5212012314,540243.7281320998,3,,POINT (540243.7281320998 729829.5212012314)
5574245137,729854.5782839102,540086.7594217496,3,,POINT (540086.7594217496 729854.5782839102)
9886844678,729656.9433075583,539813.5158934857,3,,POINT (539813.5158934857 729656.9433075583)
5567237213,729663.2401230326,539684.8929806272,1,,POINT (539684.8929806272 729663.2401230326)
13968645733,729530.3147021064,539771.5783210498,1,,POINT (539771.5783210498 729530.3147021064)
1495640256,728669.0136241133,541221.31967185,3,,POINT (541221.31967185 728669.0136241133)
10603948478,728659.7806123112,541232.9892301883,3,,POINT (541232.9892301883 728659.7806123112)
5603464383,728642.1748930912,541224.1144430278,3,,POINT (541224.1144430278 728642.1748930912)
1495640260,731318.6701313182,540203.1758836624,4,,POINT (540203.1758836624 731318.6701313182)
1495640480,730378.9836321817,540843.6635371791,3,,POINT (540843.6635371791 730378.9836321817)
1495640270,729678.5595698855,540124.2625600152,3,,POINT (540124.2625600152 729678.5595698855)
1495640397,729718.6983228134,540183.772483658,3,,POINT (540183.772483658 729718.6983228134)
1495640406,729652.1373619823,540015.815619457,3,,POINT (540015.815619457 729652.1373619823)
1495640272,729817.0256068952,540570.1077369465,3,,POINT (540570.1077369465 729817.0256068952)
1495640497,729809.197958238,540508.7725498729,3,,POINT (540508.7725498729 729809.197958238)
1495640407,729749.1160855,540584.4400720639,3,,POINT (540584.4400720639 729749.1160855)
1495640330,729855.964423341,540650.7209565032,1,,POINT (540650.7209565032 729855.964423341)
1495640282,729859.701939495,540094.0847603122,4,,POINT (540094.0847603122 729859.701939495)
1495640335,730030.3786460703,540265.2147633049,3,,POINT (540265.2147633049 730030.3786460703)
1495640289,729657.5170766017,539934.2299475493,1,,POINT (539934.2299475493 729657.5170766017)
1495640298,729311.6368516635,540598.690959349,3,,POINT (540598.690959349 729311.6368516635)
1495640540,729305.5394230742,540590.1503083492,4,,POINT (540590.1503083492 729305.5394230742)
1495640479,729591.2542616441,540312.4066482238,4,,POINT (540312.4066482238 729591.2542616441)
1495640305,729455.2252963864,540220.3559841748,3,,POINT (540220.3559841748 729455.2252963864)
1495640410,729450.5637997754,540225.2675770042,3,,POINT (540225.2675770042 729450.5637997754)
1495640322,729584.4062811397,540305.4031318052,4,,POINT (540305.4031318052 729584.4062811397)
4415335146,729431.4674330221,540142.7266033803,1,,POINT (540142.7266033803 729431.4674330221)
1495640359,730131.8002860573,540378.8566810678,3,,POINT (540378.8566810678 730131.8002860573)
1495640314,729738.1073202718,540586.7696126029,1,,POINT (540586.7696126029 729738.1073202718)
1495640318,728294.8938863474,541931.8655992674,3,traffic_signals,POINT (541931.8655992674 728294.8938863474)
1495640325,728242.5200035835,541892.5725981117,3,traffic_signals,POINT (541892.5725981117 728242.5200035835)
4403430117,728406.414230189,541625.7533089533,3,,POINT (541625.7533089533 728406.414230189)
1495640373,729624.9248604124,540264.3062121093,3,,POINT (540264.3062121093 729624.9248604124)
1496521847,727690.2144205982,541495.3374292509,3,,POINT (541495.3374292509 727690.2144205982)
1495640346,729683.089437492,539861.8490893345,3,,POINT (539861.8490893345 729683.089437492)
1495640574,729613.0665064579,539904.194066409,3,,POINT (539904.194066409 729613.0665064579)
1495640350,729673.7897433303,540479.7768268702,3,,POINT (540479.7768268702 729673.7897433303)
1495640417,729692.2272816307,540477.4639569218,3,,POINT (540477.4639569218 729692.2272816307)
1495640352,729610.864008917,540371.0472298373,3,,POINT (540371.0472298373 729610.864008917)
1495640538,730080.2520328067,540438.8533303704,1,,POINT (540438.8533303704 730080.2520328067)
1495640360,729315.1366254088,540200.2947830625,3,,POINT (540200.2947830625 729315.1366254088)
1495640552,729129.3205935906,540279.2049936458,3,,POINT (540279.2049936458 729129.3205935906)
1495640454,729400.2098796276,540286.104047676,3,,POINT (540286.104047676 729400.2098796276)
1495640370,729751.0541340229,540664.1079086474,3,,POINT (540664.1079086474 729751.0541340229)
1495640482,729785.2884687769,540661.2969235692,1,,POINT (540661.2969235692 729785.2884687769)
1495640372,729592.5229490973,539852.9273432393,1,,POINT (539852.9273432393 729592.5229490973)
1495640543,729727.7062087805,539831.328705333,1,,POINT (539831.328705333 729727.7062087805)
4415335157,729755.1552118368,539693.7697940874,3,,POINT (539693.7697940874 729755.1552118368)
1495640434,729855.2314911869,540496.1366732945,4,,POINT (540496.1366732945 729855.2314911869)
1495640399,729878.0038326911,540178.6817943314,1,,POINT (540178.6817943314 729878.0038326911)
1495640402,729932.5775208785,541162.1733795968,4,,POINT (541162.1733795968 729932.5775208785)
5616815746,729922.7878807187,541168.6364657468,4,,POINT (541168.6364657468 729922.7878807187)
5616815763,729867.6529192862,540879.7375231412,3,,POINT (540879.7375231412 729867.6529192862)
10269783675,731295.3376051395,540148.0771408284,3,,POINT (540148.0771408284 731295.3376051395)
5567268764,729760.3820207963,540450.7948266073,1,,POINT (540450.7948266073 729760.3820207963)
1495640420,729234.3836832747,540504.5300865866,3,,POINT (540504.5300865866 729234.3836832747)
5575961564,729221.2623682555,540490.3125430933,3,,POINT (540490.3125430933 729221.2623682555)
5580313801,729277.3614692386,540560.7549720748,3,,POINT (540560.7549720748 729277.3614692386)
1495640536,729205.3138257902,540464.8103873703,3,,POINT (540464.8103873703 729205.3138257902)
1495640466,729828.7218161925,540450.3135209668,1,,POINT (540450.3135209668 729828.7218161925)
1495640473,729907.7820766749,540611.5501478965,1,,POINT (540611.5501478965 729907.7820766749)
5616815750,729867.3295172219,540861.044759695,3,,POINT (540861.044759695 729867.3295172219)
13968645734,729520.6218266534,539805.0914001628,1,,POINT (539805.0914001628 729520.6218266534)
1495640453,729178.0095429113,540345.2534612449,3,,POINT (540345.2534612449 729178.0095429113)
1495640575,729111.7761702472,540369.0471084211,3,,POINT (540369.0471084211 729111.7761702472)
13968645711,729355.7502150369,540259.019846723,1,,POINT (540259.019846723 729355.7502150369)
1495640476,728413.2974268205,541503.1624685762,4,,POINT (541503.1624685762 728413.2974268205)
8882816460,728422.4754874137,541506.6930722344,3,,POINT (541506.6930722344 728422.4754874137)
1496521825,728268.347368921,541413.8275974238,3,,POINT (541413.8275974238 728268.347368921)
1495640528,728556.4835971093,541348.6762193061,4,,POINT (541348.6762193061 728556.4835971093)
5606072157,728550.3978808776,541341.1635990231,3,,POINT (541341.1635990231 728550.3978808776)
5084193720,728721.2009748936,541513.6317755313,1,,POINT (541513.6317755313 728721.2009748936)
10603948479,728667.2923123164,541240.4233974753,3,,POINT (541240.4233974753 728667.2923123164)
1495640534,729067.8292945587,540302.4976563007,3,,POINT (540302.4976563007 729067.8292945587)
1495640563,729179.2358184798,540464.8405823498,3,,POINT (540464.8405823498 729179.2358184798)
5580313800,729297.7176991273,540596.9435424614,4,,POINT (540596.9435424614 729297.7176991273)
4403430099,728993.8190896759,540409.5711079809,3,,POINT (540409.5711079809 728993.8190896759)
1495640576,729936.7278592212,541168.6260456672,3,,POINT (541168.6260456672 729936.7278592212)
13313472027,730543.2888812239,540738.1280705729,3,,POINT (540738.1280705729 730543.2888812239)
1495688242,731324.7927915556,539576.3263400178,3,,POINT (539576.3263400178 731324.7927915556)
1495688557,731317.1246095479,539581.5715051541,4,,POINT (539581.5715051541 731317.1246095479)
1495688248,730994.066923511,539434.2530660329,1,,POINT (539434.2530660329 730994.066923511)
1495688554,730953.810492862,539456.301844986,3,,POINT (539456.301844986 730953.810492862)
1495688266,730978.4556627256,539815.0030542146,4,,POINT (539815.0030542146 730978.4556627256)
1495688409,730970.0691220453,539820.4919962226,3,,POINT (539820.4919962226 730970.0691220453)
1495688268,730084.325413121,538911.9128796561,1,,POINT (538911.9128796561 730084.325413121)
1495688270,730926.8004832388,539297.1521114628,3,,POINT (539297.1521114628 730926.8004832388)
1495688646,730768.1092552122,539341.9465983486,3,,POINT (539341.9465983486 730768.1092552122)
1495688543,730973.0583867587,539273.308381702,3,,POINT (539273.308381702 730973.0583867587)
1495688290,728605.190788516,539861.7550829034,3,,POINT (539861.7550829034 728605.190788516)
1495740830,728612.9285278968,539891.597042337,3,,POINT (539891.597042337 728612.9285278968)
5580313810,728681.938336612,539808.6926657364,3,,POINT (539808.6926657364 728681.938336612)
5602327837,728478.4475406582,539921.1881355993,1,,POINT (539921.1881355993 728478.4475406582)
1495688301,730865.6402024485,538978.3709249421,1,,POINT (538978.3709249421 730865.6402024485)
1495688321,730801.1762786771,539453.4045929135,3,,POINT (539453.4045929135 730801.1762786771)
1495688608,730864.0604433656,539445.0688457858,3,,POINT (539445.0688457858 730864.0604433656)
1495688618,730802.2987372938,539399.9898756449,1,,POINT (539399.9898756449 730802.2987372938)
1495688323,729044.3930655704,539707.8456257305,3,,POINT (539707.8456257305 729044.3930655704)
1495688661,728945.9689187802,539640.4503998375,1,,POINT (539640.4503998375 728945.9689187802)
1495688369,728879.6887961174,539829.8300512509,4,,POINT (539829.8300512509 728879.6887961174)
1495688514,728933.4577204068,539874.2306467582,3,,POINT (539874.2306467582 728933.4577204068)
1495688702,728833.1548142231,539777.2216345379,3,,POINT (539777.2216345379 728833.1548142231)
13112720774,728771.2234011993,539910.739726099,3,,POINT (539910.739726099 728771.2234011993)
1495688375,729115.5705820093,539533.585803975,3,,POINT (539533.585803975 729115.5705820093)
1495688679,729182.5056657485,539454.9732676287,1,,POINT (539454.9732676287 729182.5056657485)
1495688672,729033.6437048003,539471.0204628868,3,,POINT (539471.0204628868 729033.6437048003)
1495688674,730749.7561043894,539214.7699533395,3,,POINT (539214.7699533395 730749.7561043894)
1495688663,731029.5906637815,539240.3597869754,3,,POINT (539240.3597869754 731029.5906637815)
1495688400,731279.8438001915,540124.4879196122,3,,POINT (540124.4879196122 731279.8438001915)
1495688676,731271.833132062,540129.9545004147,3,,POINT (540129.9545004147 731271.833132062)
1495688642,730978.1691047741,539831.4629249136,3,,POINT (539831.4629249136 730978.1691047741)
1495688436,731297.4988659666,539607.1869461747,3,,POINT (539607.1869461747 731297.4988659666)
1495688705,731322.9119995148,539589.6036691616,4,,POINT (539589.6036691616 731322.9119995148)
1495688456,731340.9510147066,539617.170650062,3,,POINT (539617.170650062 731340.9510147066)
1495688438,730986.4670147804,539825.7087459884,4,,POINT (539825.7087459884 730986.4670147804)
5567268756,729126.6459368911,539777.5073988332,3,,POINT (539777.5073988332 729126.6459368911)
13968615299,729292.0107051387,539804.9138173272,3,,POINT (539804.9138173272 729292.0107051387)
1495688442,730873.0028061586,539412.9942291788,1,,POINT (539412.9942291788 730873.0028061586)
1495688447,731286.0212945676,539603.3041695883,3,,POINT (539603.3041695883 731286.0212945676)
1495688473,731277.6434567688,540139.0035799745,4,,POINT (540139.0035799745 731277.6434567688)
1495688580,731285.886038625,540133.2162597034,4,,POINT (540133.2162597034 731285.886038625)
1495688476,729879.3451249155,539155.3426118729,3,,POINT (539155.3426118729 729879.3451249155)
5573507795,729959.174879456,539176.3333791428,3,,POINT (539176.3333791428 729959.174879456)
1495688565,729944.8038504906,539269.5540804417,1,,POINT (539269.5540804417 729944.8038504906)
1495688488,728970.3697874782,539552.4937309278,3,,POINT (539552.4937309278 728970.3697874782)
7330423372,728984.2178988782,539563.1514590249,3,,POINT (539563.1514590249 728984.2178988782)
7330423370,728935.2443518026,539530.5203088035,3,,POINT (539530.5203088035 728935.2443518026)
1495688510,728725.228245995,539854.2838658876,3,,POINT (539854.2838658876 728725.228245995)
1495688715,728964.7165088202,539899.445646902,3,,POINT (539899.445646902 728964.7165088202)
1495688583,728820.7204558916,539963.7439184036,3,,POINT (539963.7439184036 728820.7204558916)
5573255838,731013.8085015836,539415.9000565947,1,,POINT (539415.9000565947 731013.8085015836)
1495688545,729983.8056003501,539208.6388223926,1,,POINT (539208.6388223926 729983.8056003501)
1495688630,730971.9289203194,539548.3479777069,3,,POINT (539548.3479777069 730971.9289203194)
1495688567,730648.6222098044,539299.8822515256,1,,POINT (539299.8822515256 730648.6222098044)
9768936991,730650.4606683849,539289.136224142,3,,POINT (539289.136224142 730650.4606683849)
1495688568,730653.4844541488,539095.6076427947,1,,POINT (539095.6076427947 730653.4844541488)
1495688569,730793.6420428584,539228.6227484607,3,,POINT (539228.6227484607 730793.6420428584)
5573255840,730834.0161540483,539247.4634672279,1,,POINT (539247.4634672279 730834.0161540483)
5573255843,730807.0921362211,539285.7302126014,1,,POINT (539285.7302126014 730807.0921362211)
1495688570,729102.923291007,539378.079531725,1,,POINT (539378.079531725 729102.923291007)
1495688572,729512.8790085707,539506.9138512521,1,,POINT (539506.9138512521 729512.8790085707)
5567206903,729535.1547583063,539538.5136344364,3,,POINT (539538.5136344364 729535.1547583063)
10269783671,731302.2938210866,540121.64168074,3,,POINT (540121.64168074 731302.2938210866)
1495688667,728861.6260566695,540013.9684900487,3,,POINT (540013.9684900487 728861.6260566695)
13112720778,728817.1635388933,539967.4608437163,3,,POINT (539967.4608437163 728817.1635388933)
13112720777,728808.2579735834,539973.6910417643,3,,POINT (539973.6910417643 728808.2579735834)
6811539490,728932.3706651997,540097.8435820024,3,,POINT (540097.8435820024 728932.3706651997)
13968615296,729312.1101044804,539638.9048396916,1,,POINT (539638.9048396916 729312.1101044804)
